catalog,bare_valve_code,series,size,end_connection,num_empty,all_empty,empty_positions
butterfly,4020MP0328,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0329,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0330,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0331,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0332,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0333,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0334,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0335,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0336,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0337,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0338,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0339,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0340,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0341,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0342,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0343,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0344,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0345,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0346,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0347,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0348,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0349,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0350,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0351,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0352,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0353,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0354,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0355,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0356,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0357,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0358,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0359,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0360,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0361,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0362,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0363,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0364,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0365,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4020MP0366,4020M200,"8""","Flanged, FF ASME B16.5 Class 150 (Flat Face)",11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
